"456375938,2025-03-06T22:27:04Z,1403/12/17 01:57,hamid,hamid68425,twit,#ناما کسی از سهامدارای خرد مونده اینجا اعلام حضور کنه ببینیم چند نفریم یا فقط خودم موندم ،😂😂😂😂"
"456375930,2025-03-06T22:20:26Z,1403/12/17 01:50,محسن,msh29485,quote,گوگل بی خیال ایلان ماسک با داراییش می تواند 4 تا عین بازار سرمایه ما را بخرد .. اکثر صنایع بزرگ ما هم در بورس هست یعنی کل اقتصاد .. که دو تا علت دارد اول ارزان بودن آن بعلت پایین بودن ارزش دلاری دوم ثروتمند بود ماسک"
"456375925,2025-03-06T22:18:21Z,1403/12/17 01:48,مارسلو,r_drkhshn,twit,#خدیزل کاربر \"بورس\"، در توئیت قبلی جوابت را دادم، بلکه سکوت پیشه کنی و بری به کارای بدت فکر کنی. هنوز یه ساعت نشده باز اومدی گلواژه گفتی \"بالای 35 تومن سود میسازه و بیشترشو تقسیم میکنه\"؟؟؟؟؟ خدیزل غلط بکنه بخواد بیشترشو تقسیم کنه.  تهش 10 20 درصد بخواد تقسیم کنه. چقدر دروغ میگی اخه. این امیدهای واهی، تلخی ضرر دوساله رو تسکین میده واقعا؟ بعد جالبه اگه کسی تحلیلی بذاره که خیلی باب میلتون نباشه بهش هزارتا برچسب میزنین."
"456375919,2025-03-06T22:15:14Z,1403/12/17 01:45,ali,alibaba666,twit,#بمیلا احتمال زیاد کسانی که در این محدوده فروختن،امید دارن ۲۰،۳۰درصد پایین‌تر با حجم بیشتر بخرن بزارن سرجاش.به دلیل اینکه در سال‌های قبل این روال بوده که فروشنده برنده بوده،دارن همون رفتار رو تکرار میکنن.امیدوارم خریدار قدرت کافی رو داشته باشه،ادامه مسیر رو بدون مزاحم های دست به ماشه طی کنه."
"456375913,2025-03-06T22:12:24Z,1403/12/17 01:42,سپهر,sepehr6x1402,twit,#ثاخت \nبرای کسانی که استراتژی معاملاتی ندارن وبراساس حرف دیگران وسیگنال گروه ها خریدمیکنن بهتره به این پیامهادقت نکنن وجوگیرنشن \nبعضی سهمهاخیلی کندحرکت میکنن وبعضی هاتندوتیز\nبعداگله وشکایت نکنید\nاگرصبورباشیدخوبه درحد۱۰تا۱۵درصدپرتفو"
"456366260,2025-03-06T02:55:58Z,1403/12/16 06:25,Don Corleone,doncorleone,retwit,#ثاخت \nاز شنبه حرکت ثاخت تا ۷۰۰ مرحله اول‌شروع میشه"
"456373632,2025-03-06T18:05:47Z,1403/12/16 21:35,Don Corleone,doncorleone,retwit,#ثاخت \nشناوری سهم این چند وقت به شدت افت کرده با کوچکترین حرکت بازار تارگت های بالایی دارد"
"456373624,2025-03-06T18:02:24Z,1403/12/16 21:32,Don Corleone,doncorleone,retwit,#ثاخت \nواقعا هر جور حساب میکنم مفت تر از ثاخت نداریم"
"456373619,2025-03-06T18:01:59Z,1403/12/16 21:31,Don Corleone,doncorleone,retwit,#ثاخت\n۸۰۰ تومن تازه رسیده سقف ۹۹"
"456371845,2025-03-06T14:46:34Z,1403/12/16 18:16,Vedad ,azmayeshpayam,retwit,#ثاخت \nگزارش حسابرس در خصوص افزایش سرمایه بزودی روی کدال"
