"455976416,2025-02-17T22:25:35Z,1403/11/30 01:55,مهندس پیاده,rezzaparsa,twit,#درهآور تنها حالتی که می‌تونم خودمو راضی کنم که بعد از سه مجمع متوالی خروج کامل نزنم اینه که کارای افزایش سرمایه سریع ثبت بشه و نماد بازگشایی بشه.\nشرکت باید برای کساییکه همچنان توی این بازار موندن از جاش به نشانه احترام بلندشه!\nشرکت با ده میلیارد به راحتی می‌تونه از سهامدار خرد حمایت کنه، احساس کردید دارن از اعتمادتون سوء استفاده می‌کنن؛ خروج کامل برای همیشه."
"455976409,2025-02-17T22:23:45Z,1403/11/30 01:53,taha,sehtxc,twit,#گشان "
"455976404,2025-02-17T22:22:41Z,1403/11/30 01:52,آرمین توحیدی,artohidi,twit,#اخشان بداخشان"
"455976384,2025-02-17T22:18:11Z,1403/11/30 01:48,سید سبحان موسوی(سالار بورس),senoheh321,twit,#دی \nسلام"
"455965022,2025-02-17T11:48:06Z,1403/11/29 15:18,mohamad amin ma,yas98,retwit,#حفاری \nحفاری شمال قلب تپنده بورس ایران، دوستان این سهم از هر جهت بینظیر هست، خودتون رو درگیر نوسانات کوتاه مدتی کردین اسیر جووو هایی که برخی میدن بعضی ها میشن، سهم دلاری ، درآمد عالی، سودساز از هر جهت توپ قرار داد جدید بسته الان هم که مشخصه دارن چیکار میکنن برادر من کد به کد هست یکم صبور باش خرید ها انجام بشه میکشن زیرش، حقوقی و بازیگر اتفاقا خوبی داره عملا سهم رو دارن میخورن، نمیخرن، هرکس توی این قیمت های اوکازیون گرفت برد رو کرده عجله بیخود نکنید خواهشن. عذر میخوام البته یکم صریح صحبت میکنم، خریدار پای سهم هست مفت نفروشید. انشاالله همه در کنار هم سود کنیم و به توسعه کمک کنیم ممنونم از همگی."
"455976235,2025-02-17T21:56:17Z,1403/11/30 01:26,فتحی,fathi3265,quote,با سند اعلام می‌شود شرکت ارزنده میباشد"
"455976223,2025-02-17T21:55:03Z,1403/11/30 01:25,ITManager,itmanager_com1,twit,#شاخص_بورس"
"455976219,2025-02-17T21:54:04Z,1403/11/30 01:24,advocate,davod22454,twit,#خودرو با توجه زیان انباشه 128 هزار میلیاردی خودرو\nشرکت باید 240 هزار میلیارد دارایی هاش ارزیابی بشه که عمرا این اتفاق بیفته، و این مقدار نمی ارزه چون اواخر سال 98 هم دارایی هاش ارزیابی شده و معلومه حدودا\nخودرو بفرستند بازار پایه اونجا راحت تر هم رشد می کنه برای بازار هم بهتره"
"455976192,2025-02-17T21:50:50Z,1403/11/30 01:20,بورس جدید,a2020g,twit,#زماهان  رتبه ۱ ریزش پشت سر هم دیگه دوره جدیدی از دزدی رو دارن رونمایی میکنن اگه تا الان سهمی که ۳ بار پشت سر هم رفته باشه کنفرانس وجود نداشته دیگه الان وجود داره شاید الان قبل از کنفرانس چهارم بزارن فرار کنیم ولی بعدها خیالتون راحت دزدی رو به پیشرفته ترین حالتش میرسونن که وقتی از این نوع سهام ها رو گرفتی بدون اینکه صفش حتی کم بشه یکباره پولتون فقط ۱۰ درصدش بمونه حالا هر جایی هم که میخواید گرفته باشید چنان حجم مبنا رو براتون میکنن ۱ با روزی ۲ ۳ تا دونه فروش قشنگ حجم مبنا رو پر میکنن که حتی نتونید سر خطی بفروشید تو وشمال دارن همین کارو میکنن اونایی که اینجا خواستن به بقیه کمک کنن ولی ما گوش نکردیم (اومدیم نوسان بگیریم گیر کردیم اولین بارمون بود ولی شد درس عبرت و آخرین بار) شما به کمک کردنتون ادامه بدید نمودار زماهان رو حتما براشون مثال بزنید انشالله دیگه کسی از این نوع سهم ها نگیره حتی برای نوسان کوتاه اگه سهام دار خرد از این این نوع سهم ها نگیرن دیگه انشاالله شاهد همچین جنایت هایی نباشیم حیف پولی هست که با زحمت بدست آوردیم"
"455976181,2025-02-17T21:48:36Z,1403/11/30 01:18,Tiger,tiger4545,twit,#شاخص_بورس گفتند بورس امنترین جا برای سرمایه‌گذاری هست گول خوردیم کلاهمان را برداشتند"
