"455864155,2025-02-12T21:58:32Z,1403/11/25 01:28,فقط باید گفت باعث و بانی این ز,mohamadgorji136,quote,منبع سیم و سنجاق و پک و نیک"
"455864141,2025-02-12T21:54:36Z,1403/11/25 01:24,حقیقت,frontier,twit,#غگل \nتا اینجا در سازمانی معامله ای صورت گرفته بدون هیچ مشکلی ، ناگهان پرده برداری شده که دراین معامله انجام شده ضررهنگفتی نهان بوده و حالا مکشوف شده است.ضرری که نه خریدار فهمیده و فروشنده بیان کرده.چقدر جالب ! شبیه شعبده بازیه🤬\nبرای ناپدید کردن سود سهامدار خرد غگل چنین بهانه ای کاملا بوی اختلا س و ... میدهد امیدوارم آقایان در قوه قضاییه وارد ماجرا شوند."
"455864123,2025-02-12T21:51:14Z,1403/11/25 01:21,M as,mtavala,quote,چون اکثر معامله توی منفی انجام شد.زمانی صحبت از حجم مبنا میشه که سهم توی صف خرید معامله بشه"
"455864112,2025-02-12T21:49:54Z,1403/11/25 01:19,شهناز صادقی,reza5975,quote,#شاخص_بورس  منبع خبر:اقدس خانوم اینا "
"455864075,2025-02-12T21:37:46Z,1403/11/25 01:07,جلال 919465,jalal938323,twit,#وسدید \nسهمی  که من انتخاب کردم.....\nسهمی که مردم انتخاب کردن ...\nشرکت ملی صنایع مس ایران با سکانداری حسین مدرس خیابانی در ۹ ماهه منتهی به پایان آذر ۱۴۰۳، با ثبت رشد ۳۰ درصدی در درآمد‌های عملیاتی، سود ناخالص را به بالای ۶۴ همت رساند. سود خالص شرکت نیز از مرز ۵۳ همت عبور کرد."
"455864069,2025-02-12T21:37:35Z,1403/11/25 01:07,امید,omid-f,quote,#دانا  \n⬇️ مقدار خرید و فروش سهام خزانه و سود حاصله در تمام گزارشات شرکت ⬇️"
"447965108,2024-02-06T08:00:00Z,1402/11/17 11:30,م س ع,dbpq,retwit,#خودرو  \n\nبه‌حول‌و‌قوهءالهی \nدورنمای \"خودرو\" و سایر سهامِ‌برتر را بنده این‌گونه می‌بینم \n\nفیلم👇👇\n\n"
"455864049,2025-02-12T21:34:17Z,1403/11/25 01:04,امید,omid-f,quote,#دانا  \n📢 شرکتی که خودش سهام خودش را می خرد می شود سهام خزانه\nگزارش ۹ ماهه ۱۴۰۳⬇️⬇️⬇️"
"455864039,2025-02-12T21:33:12Z,1403/11/25 01:03,saeed tehrani,saeedtehrani,quote,سهمای کوچیکی که یه عده مشخص میخرن و قیمت رو بالا میبرن بعد از اینکه تو کانال نزولی قرار گرفت و یه شصت هفتاد درصدی سقوط کرد دیگه دنبالش نمیرن چون حساسیت درست میشه و دیگه نمیتونن تو قیمتای بالا بفروشن بنابراین تا چند سال به قیمت اولیه نمیرسه و میانگین کم کردن و ماندن تو سهم کاملا بی فایدس"
"455864036,2025-02-12T21:33:11Z,1403/11/25 01:03,Bourse_coin,wsxw,quote,#شاخص_بورس هر وقت ایران خواست بلند بشه همین داستانهارو راه انداختند دیگه این دور هم نیست تاریخ معاصر یه خورده فقط وسعت و عمق نگاه بیشتر میخواد"
