"455847861,2025-02-11T22:15:57Z,1403/11/24 01:45,smms,2019smms,twit,#توسن"
"455847839,2025-02-11T22:14:26Z,1403/11/24 01:44, multi swing trader F&B,ehsanjan3,quote,دوست عزیز تحلیلش از قبل در صفحه تحلیل ها قرار داده بودم از اون زمان هم طبق تحلیل عمل کرده و 60 درصد هم سود داده الان هم تحلیل نگاه کنید روی ترند نزولی شکسته شده داره پولبک میزنه ، دوستان فالور سیگنال نیست به درخواست دوستان بوده"
"455847820,2025-02-11T22:12:28Z,1403/11/24 01:42,mehrzad.tajfar,mehrzadtajfar,twit,#وپترو \n24 بهمن\nقیمت 4794 تومان\nسهم به مدتی استراحت نیاز داره\nحد ضرر 4100\nبنظرم تا زمانیکه بالای 5000 تثبیت نکرده، نقد کنید"
"455847783,2025-02-11T22:09:18Z,1403/11/24 01:39,TrendisFriend,trendisfriend,twit,#عیار \n\nبورس کالا شمش طلا 5+ رشد و صف خرید"
"455847768,2025-02-11T22:08:08Z,1403/11/24 01:38,مهسون,majidzadss0910,twit,#شاخص_بورس باید جایگزین روز تعطیلات رو احیا کنن باز نشر کنید نه پیام من رو نظرات خودتون رو....گاهی روزها پنجشنبه ها رو جایگزین کنن راه حل هست"
"455847754,2025-02-11T22:07:01Z,1403/11/24 01:37,محسن کریم زاده,mohsem9099,quote,#ثاخت نظر به کفایی بودن وجوب هدایت خلق و از آنجا که این روزها هر طرف که سر میچرخانی کریمزاده ای را در حال هدایت خلق میبینی \nعرصه را به جوانان واگذار مینمایم و از مقام شامخ حریم زادگی استعفا میدهم\nدر پناه حق\nبدرود"
"455847750,2025-02-11T22:06:56Z,1403/11/24 01:36,مهدی,mahdimoharram55,twit,#ثفارس جای تأسف داره .لطفا اول تکلیف خودت ون وبا خودتون روشن کنید بعد وارد بازار سرمایه بشین واسه چی وارد شدید میان مدتی بلند مدتی ذخیره سرمایه سود ثابت نوسانگیر چه کوفتی با یه منفی غش می کنید با یه مثبت ن ع شه می‌شید"
"455847741,2025-02-11T22:06:13Z,1403/11/24 01:36,TrendisFriend,trendisfriend,twit,#عیار \nوضعیت وخیم تر از اونی هستش که فکرشو بکنید چون بازار ساز توان ارزپاشی بیشتر از این رو نداره\n\n روند کاملآ صعودی هست مراقب طلاهاتون باشید\n\nبه عیار 25/000 تومنی سلام کن"
"455847720,2025-02-11T22:05:26Z,1403/11/24 01:35,Elmira,elmira21,twit,#سایرا \nسلام \nبجز من کسی این سهم رو داره پولهای من و حقوقی و صاحب  سایرا دزدید شکایت پیش خدا میبرم"
"455847647,2025-02-11T21:59:44Z,1403/11/24 01:29,parsaham,parsaham,twit,#کسرا فقط بازار گردان سهم \nروز کاری قبل تو صف خرید ۳۰۰ هزارتا فروخته روز کاری بعدش تو صف فروش ۳۰۰ هزار تا خریده🤣🤣🤣\nالان با ۳۰۰ هزارتا سهم چکار میکنه نوسانگیری میکنه🤣🤣🤣\nخجالت هم خوب چیزیه والا \n\nیکی دوتا حقوقی هم همیشه روی هم با ۵ الی ۶ میلیون سهم همینطوری نوسان میگیرن."
