"455147276,2025-01-15T22:23:59Z,1403/10/27 01:53,.,4t55r,quote,بهترین اقدام سازمان بورس   در کل تاریخ ایران همین دامنه نوسان 3 است\nالبته اگر 1 بود برای سهامداران خیلی عالی بود\nدامنه نوسان 5،6،10 یعنی دام برای سهامداران و  حذف دامنه یعنی فاتحه"
"455147273,2025-01-15T22:23:56Z,1403/10/27 01:53,عادل,adel137,twit,#دکپسول مهم اینه که رو همین قیمتا بمونه و بره مجمع نه اینکه برگرده پایین مثل درهآور هرچی بالا رفته بود داره پس میگیره"
"455147269,2025-01-15T22:23:26Z,1403/10/27 01:53,مهدي حقيقي,mahdir1375,quote,دمت گرم . من نمی فهمم این افراد تو این اتاقهای گفتگوی بورسی چرا اب در هاون می کوبند و دو دو تای مغزیشون چطوری هست و فکر می کنند چقدر می تونن تاثیر گذار باشن ؟ الان عصر اطلاعات هست و داستان سرایی و حکایت گفتن دوزار نمی ارزه"
"455147256,2025-01-15T22:20:43Z,1403/10/27 01:50,Felixible2020,attarod2020,quote,شرکت تا سال ۴۰۰ علاوه بر تولید کنستانتره سرب،  از تغلیط و فرآوری خاک روی نیز درآمد داشت. شرکت سال ۹۹ علاوه بر تولید ۷۰۰۰ تن کنستانتره سرب (ماکزیمم ظرفیت)، بیش از ۹۰۰۰ تن خاک پرعیار روی نیز تولید و فروخته است و درآمد آن نیز تقریبا به اندازه صادرات کنستانتره سرب بوده است.\nبه نظر می‌رسد با توجه به رشد قیمت جهانی، افزایش نرخ دلار، و کاربردهای جدید فلز روی در باطری خودروهای برقی و چشم انداز خوب آن، شرکت دوباره تغلیظ و پرعیار سازی خاک روی را نیز در برنامه خود قرار داده است."
"455147252,2025-01-15T22:20:41Z,1403/10/27 01:50,Soxtenor,alto,twit,#خکاوه بی ناموسها همه رو دارن بازی میدن"
"455144944,2025-01-15T19:41:53Z,1403/10/26 23:11,بنیاد کار,khodakhoda124,retwit,#فسوژ ۱/۵۰۰ تن خاک روی بمبلغ ۶۳/۵ میلیارد تومن خریده"
"455147232,2025-01-15T22:18:59Z,1403/10/27 01:48,مهرداد,mehrdad00001994,twit,#شاخص_بورس چقد جنایت و خونریزی و آخر عاقب این هس که ظالم  میبینه نمیتونه و باید میدان رو با مصالحه ترک کنه.. اون از صدام این از نتانیاهو..\nو لعنت الله علی قوم الظالمین"
"455147222,2025-01-15T22:18:25Z,1403/10/27 01:48,عطا,ataakbar,quote,دقیقا..."
"455147184,2025-01-15T22:16:11Z,1403/10/27 01:46,داود,market1,twit,#شاخص_بورس دکتر همتی وزیر اقتصاد: به زودی خبرهای بسیار خوبی از خصوصی سازی ها می شنوید .🌺🌺"
"455147125,2025-01-15T22:11:12Z,1403/10/27 01:41,اعتبار رایگان کارگزاری,seyed641523,twit,#سیسکو باسلام \nاعتبار رایگان\nبدون گردش \nدر بدو ورود به کارگزاری \n24بعد درخواست  نیاز داریدپیام بدین تا بگم چکار کنید"
