"455949031,2025-02-16T22:23:51Z,1403/11/29 01:53,hj1676,hoshang49,twit,#نوری \nدرود \nسهم خوب یعنی نوری . کسانی که با این سهم بودن . اطلاع دارن .\nدر اوضاع خراب روز شنبه و یکشنبه با بیش از۱۰۰ هزار واحد ریزش . نوری خودش رو جمع و جور کرد و از صف فروش تا ۱/۱۴- بالا اومد"
"455948957,2025-02-16T22:07:43Z,1403/11/29 01:37,Nimbos,a.aghazadeh,quote,دنباله رو ادامه ندادی ۲۰۰۰ ۱۹۰۰ ۱۸۰۰ ۱۷۰۰ ۱۶۰۰ و....\nنهایتا ۰ 😂\nمرد حسابی بدون خنده نوشتی اینارو؟"
"455948934,2025-02-16T22:04:02Z,1403/11/29 01:34,مسعود میرزائی,masoud17oc,twit,#حکشتی\nبه محدوده حمایتی قوی ای رسیده و امروز خرید خوبی داشته انتظار بازگشت داریم"
"455948928,2025-02-16T22:02:57Z,1403/11/29 01:32,new account,newprofile1365,quote,بله مجمع گذشته سود خیلی زیادی داد و جیب همه پر از پول شد"
"455948918,2025-02-16T21:59:19Z,1403/11/29 01:29,partizan,mohsen1960,twit,#وشمال تو رو خدا وارد کانال بورس یوسفی نشید.مارو بیچاره کرد شما هم بیچاره می‌شید.خدا ازش نگذره"
"455948909,2025-02-16T21:57:23Z,1403/11/29 01:27,بورس باز کوچک,aywa1,twit,#کاما ببینید خیلی واضح است نزدیک عید است و دولت برای پرداخت عیدی و پاداش کارمندان و سایر مخارج خودش نیازمند پول. عملی تربن و ساده ترین راه تامین پول اجرای فروش سکه به مردم است برنامه پیش فروش یک میلیون سکه آغاز شد. قبلش هم قیمت دلار را حسابی بالا بردن تا سکه را ارزان نفروخته باشند مردم ما هم که طلا دوست هجوم میارن به سمت خرید سکه. دولت هم که از نظر ذخایر طلا مشکلی نداره چون جدیدا هم ذخایر بیشتری در سیستان و آذربایجان و کردستان و بقیه جاها کشف شد و هم تولید را افزایش دادن بنابراین اول قیمت دلار را حسابی بردن بالا یک میلیون سکه را می فروشند بعد قیمت دلار را میارن پایین تا هفتاد یا هشتاد تومن پایین میارن. مردم هم این کاهش قیمت دلار را تحسین می کنند و خوشحال می شن دولت هم پول مخارج عید را تامین می کنه. بنابراین از یک اسفندماه که فروش سکه تموم میشه قیمت دلار میاد پایین طلا هم پشت بندش میاد پایین و حالا نوبت بورس میشه که ببرنش بالا. این وسط یک عده کامایی که بعد از پنج سال انتظار کارخانه مس شروع بکار کرده را فروختن تا برن دلار و طلا بخرن بعد از عید می فهمند که داستان چی بوده."
"455948871,2025-02-16T21:50:40Z,1403/11/29 01:20,کوروش,khorosh_irani,twit,#کارام فردا تا قبل از صف خرید شدن حتما بخرید از ما گفتن بود"
"434153492,2023-03-18T23:33:54Z,1401/12/28 03:03,سعید احمدی,sa87971,retwit,#شاخص_بورس دیگه با تورم فعلی و این قیمت ارز حرف از شاخص 3 میلیونی نزنید هدف 5.5 میلیون"
"455948812,2025-02-16T21:41:29Z,1403/11/29 01:11,ALi,fx.asadi,quote,#شاخص_بورس هنوز رو حرفم هستم. نگران نباش تارگت ۲۳۰۰ و ۲۲۰۰ و ۲۱۰۰ اخه اصلا با چه منطقی جور درمیاد؟"
"455948804,2025-02-16T21:41:13Z,1403/11/29 01:11,MohammaD,me2000,quote,#زشگزا بروز رسانی درگیر میدلاین"
