"454626128,2024-12-28T22:17:36Z,1403/10/09 01:47,میلاد,pakzad007,twit,#خنصیر\nما که از 1600 با سهمیم فروشنده هم نیستیم تا قیمت 5هزار تومن"
"454626118,2024-12-28T22:16:32Z,1403/10/09 01:46,علی,alpham,quote,#کماسه \nبه نظرم این فکر غلطه\nشاخص سازا اگر بخوان اینطوری صف فروش باشن و ریزش کنن سهمای کوچک هم بهشون میپیوندن و دوام نمیارن\nبا یه روز نمیشه قصاوت کرد که پول رفته تو سهمای کوچک\n\nدر بهترین حالت اینه که شاخص سازا درجا بزنن یا با یک شیب کم نزول یا صعود کنن تا سهمای کوچک هم بتونن عقب ماندگی را جبران کنن\nوگرنه با صف فروش بزرگا، کل بازار به فنا میره"
"454626114,2024-12-28T22:16:27Z,1403/10/09 01:46,HADI,m.h.l.y,quote,زماهان   سلام رفیق ...دستت رو ازروی قران بردار چون شنبه گذشت وصف خرید نشد ...درضمن داداش گلم برای هیچ چیزتوی زندگی  مخصوصا زماهانی که هیچ حساب وکتابی نداره دست روی قران نگذار ..اطمینانت رو جور دیگه ای بیان کن ارزش قران بیش از چیزی است که ما فکر میکنیم برای قسم خوردن ما آورده نشده برای هدایت مان فرستاده شده اگر ازش بهره بگیریم ...منو برای حرفهام حلال کن وببخش برای خودت گفتم که بدونی ...خلاص"
"454626073,2024-12-28T22:09:02Z,1403/10/09 01:39,Sh.n,alinikoo85,quote,طبیعیه عزیزم، آخر وقتا اکثر سفارشات برداشته میشن، چه سفارشات خرید چه فروش"
"454626044,2024-12-28T22:02:27Z,1403/10/09 01:32,masud,mshidari,twit,#خگستر خگستر با شاخص 2100 و دلار 20 هزار تومانی و سکه 10 ملیونی و بیت کوین 10 دلاری سال 99 قیمت 1300 تومان!\nخگستر با شاخص کل 2500 اردیبهشت 1402 قیمت 800 تومان!\nخگستر با شاخص 2850 و دلار 82300 و سکه حدود 58 ملیون تومانی  و بیت کوین 100 دلاری در دی ماه 1403 قیمت 475 تومان!\n\nاین بدین معنی است که شاخص کل  و تورم هرچی بالاتر رفته قیمت سهام مثل خگستر و ارزش پرتفوی سهام دار کمتر و بی ارزش تر شده و سرمایه سهام دار در بورس تهران به کلی نابود شده است!\n\nفقط کسایی که دو ماه پیش در ریزش اخیر سهام در کف قیمت خریدن یک سودی کرده اند که ان هم از رشد دوباره دلار از 59000  تا 82300 تومان در این چند ماه این سود هم به کلی سوخت شده است!"
"454626041,2024-12-28T22:02:23Z,1403/10/09 01:32,تنهاترین سردار,fala,twit,#ذوب ۰۸ / دی / ۱۴۰۳\n۱۳:۱۹\n«اقتصاد آنلاین» گزارش می دهد؛\nنتایج دیدار دیپلماتیک ایران با روس ها؛ ساخت راه‌آهن رشت- آستارا سال ۲۰۲۵ آغاز می شود؟\nنتایج دیدار دیپلماتیک ایران با روس ها؛ ساخت راه‌آهن رشت- آستارا سال ۲۰۲۵ آغاز می شود؟\nدیدار دیپلماتیک هفته پیش «فرزانه صادق» وزیر راه و شهرسازی با همتای روس خود در تهران این نوید را می داد که روسای جمهور ایران و روسیه بسیار خشنود خواهند بود که بخشی از شاخه غربی کریدور ریلی شمال-جنوب یعنی ساخت راه‌آهن رشت- آستارا در سال ۲۰۲۵ آغاز شود.\nکد خبر:\n۲۰۲۷۹۳۵\nآرین موتور\nاقتصادآنلاین؛ اکبر محمودی_ امیدها برای بهره برداری از راه آهن رشت ـ آستارا و استارت ساخت آن بعد از آغاز جنگ روسیه با اوکراین و تحریم‌های گسترده غرب علیه روسیه تا حدود زیادی زنده شد.\n\nهلوو\nساخت راه‌آهن رشت- آستارا در حالی قرار است در سال ۲۰۲۵ آغاز شود که در توسعه زیرساخت‌های منطقه‌ای بسیار می تواند مهم باشد. این پروژه که نزدیک به دو دهه به تعویق افتاد و به نوعی اتصال راه آهن قزوین – رشت، به عنوان بخشی از شاخه غربی کریدور ریلی شمال-جنوب، از سال ۱۳۸۱ آغاز شده بود، در اسفندماه سال ۱۳۹۷ تکمیل شد تا امیدها برای تکمیل اتصال کامل این کریدور ریلی از خلیج فارس تا مسکو افزایش یابد.\n\nاین پروژه و این کریدور یک مسیر تجاری استراتژیک است که روسیه، آذربایجان و ایران را به هم متصل می کند. این مسیر تجاری به قدری برای ایران مهم و حیاتی است که «مسعود پزشکیان»، رئیس‌جمهور ایران اخیرا در گفتگو با معاون نخست‌وزیر روسیه، راه‌آهن را به عنوان سنگ بنای استراتژی اقتصادی ایران دانسته و بر اهمیت آن تاکید کرده است.\n\n\nطلاین | پلتفرم سرمایه‌گذاری طلای آب‌شده\nگرم طلا عیار ۱۸۱۹:۵۹\nخرید: ۵,۲۴۶\nفروش: ۵,۲۸۹\nمثقال طلا عیار ۱۷۱۹:۵۹\nخرید:۲۲,۷۲۸\nفروش:۲۲,۹۱۱\nخرید طلای آب شده از طلاین\nآخرین به‌روزرسانی: ۱۹:۵۹\nحتی روسیه نیز با حمایت «ولادیمیر پوتین»، رئیس جمهور این کشور از این پروژه به عنوان بخشی جدایی ناپذیر برنامه تجاری منطقه ای روسیه یاد کرده است.\n\nنتایج دیدار دیپلماتیک ایران با روس ها؛ ساخت راه‌آهن رشت- آستارا سال ۲۰۲۵ آغاز می شود؟\n\nاما دیدار دیپلماتیک «فرزانه صادق» وزیر راه و شهرسازی با همتای روس خود بیشتر پیرامون راه آهن رشت-آستارا بود. یعنی مهمترین محور مذاکرات و گفتگوی دو هیات ایران و روسیه درباره نحوه همکار"
"454626026,2024-12-28T21:58:22Z,1403/10/09 01:28,محمدعلی مهرجویی,alimehrjooei,twit,#انرژی محدوده 2500 تومان بهترین حمایت برای برگشت سهم\nهدف اول 4200 تومان\nهدف دوم 5800 تومان\nهدف سوم 7300 تومان\nهدف چهارم 10100 تومان\nقطعا به همه اهداف خواهد رسید"
"454626021,2024-12-28T21:57:10Z,1403/10/09 01:27,عباس شفیعی,shafieabbas,twit,#پارسان باسلام سود حسابرسی شده قطعا بیش از الان خواهد بود ضمن اینکه در مجمع خبرهای خوبی خواهیم شنید و قرار هست که از انباشته برای افزایش سرمایه استفاده شود"
"454626010,2024-12-28T21:52:35Z,1403/10/09 01:22,رسول,rasulm,twit,#بالاس  سلام دوستان مجمع چه زمانی میباشد"
"454626005,2024-12-28T21:52:32Z,1403/10/09 01:22,محمدعلی مهرجویی,alimehrjooei,twit,#انرژی محدوده 2500 تومان بهترین حمایت برای برگشت سهم\nهدف اول 4200 تومان\nهدف دوم 5800 تومان\nهدف سوم 7300 تومان\nهدف چهارم 10100 تومان\nقطعا به همه اهداف خواهد رسید"
