"455778567,2025-02-08T22:21:21Z,1403/11/21 01:51,Mehranshr,mehranshr,twit,#شاخص_بورس با توجه به افت ۲۰۰۰ تومنی تتر (و احتمالا دلار فیزیکی) در معاملات شبانه و همچنین تنش های سیاسی و بین التعطیلی، بورس فردا منفی پیش بینی میشه"
"455776647,2025-02-08T20:05:14Z,1403/11/20 23:35,داود,market1,retwit,#شاخص_بورس فردا شاخص با صفهای صعود سهام دلاری ، براحتی بالای 50 هزار واحد مثبت خواهد شد .🌺🌺"
"455778542,2025-02-08T22:18:53Z,1403/11/21 01:48,arash 🇮🇷,sahebeh6088,twit,#وبملت مذاكره و توافق با آمريكا در حال حاضر واجبه"
"455734932,2025-02-07T11:05:32Z,1403/11/19 14:35,م.احمدی,a86s90h94,retwit,#خزامیا خیال همه راحت باشه،از فردا یه رالی صعودی خوب تو بورس با پیشتازی گروه خودرو شروع میشه،هدف اول خزامیاد۵۸۰تومان هستش ،امیدوارم همه شاد و سلامت باشین وضرر همه جبران وبه سود برسید."
"455778523,2025-02-08T22:16:58Z,1403/11/21 01:46,ممد الکی,t5c2536,twit,#شاخص_بورس \n\nطبق اخبار بدست رسیده بدلیل شرایط پیش امده الان جشن و پایکوبی در اردوگاه کاسبان تحریم است"
"455774707,2025-02-08T18:58:33Z,1403/11/20 22:28,کاوه صفرزاده,kaveh1355,retwit,#خودرو فردا تخت‌گاز بورس با خودرویی‌ها\n\nفردا بازار بورس باز است و گروه خودرویی در کانون توجهات بازار خواهد بود و از آنجاییکه گروه خودرویی نفوذ و تأثیر بالایی روی کلیت بازار دارد ، انتظار داریم الباقی بازار هم تحت تأثیر گروه خودرو معاملات خوبی داشته باشند\n\n✓ اما اصل داستان ۳ تا آیتم ذیل هست :\n\n۱.خبر نهایی واگذاری ایران خودرو به بخش خصوصی و تایید صورتجلسه مجمع که امشب در کدال بارگذاری شد و سهامداران بخش خصوصی اکثریت هیات مدیره را در دست گرفتند لذا روی تابلوی بورس نماد خودرو هم باید شاهد کادوی بخش خصوصی اکثریتی به سهامداران حقیقی باشیم\n\n۲. نامه رسمی کرمان‌موتور به رییس جمهور جهت خرید سهام تو‌دلی سایپا از ورنا وساپا جهت تصاحب مدیریت سایپا\n\n۳.خبر افزایش سرمایه از تجدید ارزیابی دارایی های ایران خودرو و سایپا که یکی در مجمع فوق العاده و دیگری در کنفرانس پرسش و پاسخ ، عنوان شد در مراحل پایانی ارزیابی است و به نظر می رسد اوایل اسفند گزارش توجیهی هیات مدیره‌ها به همراه گزارش کارشناسان رسمی دادگستری روانه کدال خواهد شد\n\nمنبع  : کانال بورس و اقتصاد"
"455778500,2025-02-08T22:15:03Z,1403/11/21 01:45,Said,saidmis,twit,#شاخص_بورس یک قلم  فرصت سوزی : قطر فسقلی 1500 میلیارد دلار از پارس جنوبی گاز فروخته و ایران ابرقدرت   300 میلیارد !   بعد 20 سال چک و چانه زنی  درصد غنی سازی و تحریم ها و سوختن یک نسل  حالا افت فشار مخزن واقع شده  در واقع چند صد میلیارد سهم ایران را برداشت کرده و جام جهانی برگزار میکند."
"455778438,2025-02-08T22:06:30Z,1403/11/21 01:36,ساداتی,a09393638530b,twit,#دی احتمال زیاد فردا بر میگرده صف فروش رو زوری نگه داشتن  از دست شون همه چی بر میاد تا حقوقی نخواهد هیچی نمیشه"
"455778417,2025-02-08T22:02:18Z,1403/11/21 01:32,dicedancer,dicedancer,quote,#وبصادر   وقتی میگفتم افرادی که امیدوارند FATF تصویب بشه، ساده لوح و کم تجربه هستند، خیلی ها عصبانی میشدند، دوست داشتند در رویا زندگی کنند. ولی حقیقت تلخ هست و ما باید واقعیت ها رو ببینیم نه اینکه رویا پردازی کنیم. البته صادرات دارایی های خوبی داره و نیازی به FATF یا مذاکره نداره تا بخواد رشد کنه، فقط همینکه مدیران صادرات به سهامداران خیانت نکنند، کافی هست تا سهم رشد خوبی داشته باشه."
"455778376,2025-02-08T21:54:10Z,1403/11/21 01:24,sima,simaert,twit,یکشنبه 21بهمن آیا بورس تعطیل اعلام کرده"
