"455708152,2025-02-05T19:36:12Z,1403/11/17 23:06,mehdi,qweasd123456789,retwit,#خودرو \n#شاخص_بورس \nواگذاری ایران خودرو به بخش خصوصی نه تنها موجب رشد سهام این شرکت میشه بلکه نقطه عطفی در بورس ایجاد میکنه که شاخص ۴ میلیونی سریع در دسترسه"
"455710326,2025-02-05T22:26:50Z,1403/11/18 01:56,حمیدرضا طاهری,hamid.r.taheri,quote,آقای ثابتی تو و دوستانت همچون میرسلیم اگر دلتون به حال مردم میسوخت باید پیش از این جلوی خودروی بی کیفیت و گران قیمت ایرانی تولید #خودرو را میگرفتید. ایران خودرو محل رانت و دلالی ریزه خواران حاکمیتی شده که نمیخوان ازش دست بکشند. شرکتهای خصوصی را بگذارید کارشان را بکنند اگر هم دلتان به حال مردم میسوزد تعرفه واردات خودروی باکیفیت خارجی را کم کنید و اجازه واردات آزاد بدهید آنوقت شرکت خصوصی مجبور به تولید با کیفیت و قیمت مناسب رقابتی خواهد شد. خیلی چیز پیچیده ای نیست."
"455710319,2025-02-05T22:25:06Z,1403/11/18 01:55,شریعت,shariat123,quote,💰⭕️⭕️مرداد 99\n\n   🟢شاخص بورس: ۲۱۰۰\n    🟢دلار: ۲۰ هزار تومان\n    🟢سکه: ۱۰ میلیون تومان\n                                                         🚫  ارزش پرتفوی: ۱ میلیارد تومان (معادل ۱۰۰ عدد سکه بهار آزادی)\n\nسهام‌های معروف اون زمان که همه واسش سر و دست میشکوندن👇👇👇\n\n    خودرو: ۸۰۰ تومان\n    خساپا: ۶۰۰ تومان\n    خگستر: ۱۳۰۰ تومان\n    وساپا: ۱۳۰۰ تومان\n    خاذین: ۸۰۰ تومان\n    خمهر: ۵۵۰ تومان\n    خمحرکه: ۲۴۰۰ تومان\n    کفپارس: ۱۰۰۰ تومان\n    کاما: ۱۱۰۰ تومان\n                                                                   💰⭕️⭕️ اردیبهشت 1402\n\n    🔴شاخص بورس: ۲۵۰۰\n    🔴دلار: ۶۰ هزار تومان\n🔴سکه: 32 میلیون تومان\n                                                     🚫 ارزش پرتفوی سهام‌دار ۶۰۰ میلیون( معادل ۲۰ عدد سکه بهار آزادی) \n\nهمون سهم ها ببینید قیمتشونو👇👇👇\n\n    خودرو: ۴۶۰ تومان\n    خساپا: ۳۹۵ تومان\n    خگستر: ۸۰۰ تومان\n    وساپا: ۸۰۰ تومان\n    خاذین: ۵۰۰ تومان\n    خمهر: ۴۴۰ تومان\n    خمحرکه: ۱۵۰۰ تومان\n    کفپارس: ۵۵۰ تومان\n    کاما: ۶۰۰ تومان\n                                                                ⭕️⭕️    حالا بریم به دی ماه 1403 که شاخص بورس از مرداد ۹۹ حدود ۸۰۰ هزار واحد رشد کرده و از اردیبهشت ۱۴۰۲ هم ۴۰۰ هزار واحد افزایش داشته! \n\n                            💰⭕️وضعیت پرتفوی سهام‌دار در دی 1403:\n\n    🟢شاخص بورس: ۲۹۰۰\n    🟢دلار: ۸۰ هزار تومان\n   🟢 سکه: ۵۶ میلیون تومان\n    🟢ارزش پرتفوی: ۴۵۰ میلیون تومان (معادل ۸ عدد سکه بهار آزادی)\n\nهمون سهام‌های معروف که در مرداد ۹۹ قیمت‌هاشون خیلی بالاتر بود:\n\n    خودرو: ۳۵۰ تومان (از ۸۰۰ تومان مرداد ۹۹)\n    خساپا: ۲۹۰ تومان (از ۶۰۰ تومان)\n    خگستر: ۵۰۰ تومان (از ۱۳۰۰ تومان)\n    وساپا: ۵۷۰ تومان (از ۱۳۰۰ تومان)\n    خاذین: ۲۷۰ تومان (از ۸۰۰ تومان)\n    خمهر: ۲۶۰ تومان (از ۵۵۰ تومان)\n    خمحرکه: ۶۳۵ تومان (از ۲۴۰۰ تومان)\n    کفپارس: ۳۰۱ تومان (از ۱۰۰۰ تومان)\n    کاما: ۳۴۶ تومان (از ۱۱۰۰ تومان)\n\n\nاین تغییرات نشون می‌ده که با وجود رشد شاخص بورس، قیمت سهام‌های اصلی نه تنها افزایش پیدا نکرده، بلکه خیلی از اونا کاهش چشم‌گیری داشته‌اند. این در حالی که شاخص خودش بالا رفته، اما ارزش واقعی پرتفوی سهام‌داران نه تنها"
"455692139,2025-02-05T09:33:48Z,1403/11/17 13:03,محمد جان,saman4532,retwit,#خزامیا اگر ما توی این چند ماه دلار ویا طلا خریده بودیم پول ماچند برابر می شداومدیم توی بورس اصل سرمایه هم از دست رفت"
"455710307,2025-02-05T22:23:32Z,1403/11/18 01:53,شریعت,shariat123,quote,💰⭕️⭕️مرداد 99\n\n   🟢شاخص بورس: ۲۱۰۰\n    🟢دلار: ۲۰ هزار تومان\n    🟢سکه: ۱۰ میلیون تومان\n                                                         🚫  ارزش پرتفوی: ۱ میلیارد تومان (معادل ۱۰۰ عدد سکه بهار آزادی)\n\nسهام‌های معروف اون زمان که همه واسش سر و دست میشکوندن👇👇👇\n\n    خودرو: ۸۰۰ تومان\n    خساپا: ۶۰۰ تومان\n    خگستر: ۱۳۰۰ تومان\n    وساپا: ۱۳۰۰ تومان\n    خاذین: ۸۰۰ تومان\n    خمهر: ۵۵۰ تومان\n    خمحرکه: ۲۴۰۰ تومان\n    کفپارس: ۱۰۰۰ تومان\n    کاما: ۱۱۰۰ تومان\n                                                                   💰⭕️⭕️ اردیبهشت 1402\n\n    🔴شاخص بورس: ۲۵۰۰\n    🔴دلار: ۶۰ هزار تومان\n🔴سکه: 32 میلیون تومان\n                                                     🚫 ارزش پرتفوی سهام‌دار ۶۰۰ میلیون( معادل ۲۰ عدد سکه بهار آزادی) \n\nهمون سهم ها ببینید قیمتشونو👇👇👇\n\n    خودرو: ۴۶۰ تومان\n    خساپا: ۳۹۵ تومان\n    خگستر: ۸۰۰ تومان\n    وساپا: ۸۰۰ تومان\n    خاذین: ۵۰۰ تومان\n    خمهر: ۴۴۰ تومان\n    خمحرکه: ۱۵۰۰ تومان\n    کفپارس: ۵۵۰ تومان\n    کاما: ۶۰۰ تومان\n                                                                ⭕️⭕️    حالا بریم به دی ماه 1403 که شاخص بورس از مرداد ۹۹ حدود ۸۰۰ هزار واحد رشد کرده و از اردیبهشت ۱۴۰۲ هم ۴۰۰ هزار واحد افزایش داشته! \n\n                            💰⭕️وضعیت پرتفوی سهام‌دار در دی 1403:\n\n    🟢شاخص بورس: ۲۹۰۰\n    🟢دلار: ۸۰ هزار تومان\n   🟢 سکه: ۵۶ میلیون تومان\n    🟢ارزش پرتفوی: ۴۵۰ میلیون تومان (معادل ۸ عدد سکه بهار آزادی)\n\nهمون سهام‌های معروف که در مرداد ۹۹ قیمت‌هاشون خیلی بالاتر بود:\n\n    خودرو: ۳۵۰ تومان (از ۸۰۰ تومان مرداد ۹۹)\n    خساپا: ۲۹۰ تومان (از ۶۰۰ تومان)\n    خگستر: ۵۰۰ تومان (از ۱۳۰۰ تومان)\n    وساپا: ۵۷۰ تومان (از ۱۳۰۰ تومان)\n    خاذین: ۲۷۰ تومان (از ۸۰۰ تومان)\n    خمهر: ۲۶۰ تومان (از ۵۵۰ تومان)\n    خمحرکه: ۶۳۵ تومان (از ۲۴۰۰ تومان)\n    کفپارس: ۳۰۱ تومان (از ۱۰۰۰ تومان)\n    کاما: ۳۴۶ تومان (از ۱۱۰۰ تومان)\n\n\nاین تغییرات نشون می‌ده که با وجود رشد شاخص بورس، قیمت سهام‌های اصلی نه تنها افزایش پیدا نکرده، بلکه خیلی از اونا کاهش چشم‌گیری داشته‌اند. این در حالی که شاخص خودش بالا رفته، اما ارزش واقعی پرتفوی سهام‌داران نه تنها"
"455710304,2025-02-05T22:23:30Z,1403/11/18 01:53,ایرانی,irani0,twit,#خودرو. با توجه به فسادهای کلان شرکت کروز و عدم اهلیتش خدا را شکر ادامه مجمع رسمیت نداشته و ارزشی نداشته و در کدال هم شفاف سازی شده\nشرکت کروز، مافیای اصلی فساد خودرو هست که میخواست باقیمانده ایران خودرو را هم با فریب و شارلاتان بازی بالا بکشه\nمن موافق باقی ماندن ایران خودرو در دست دولت نیستم ولی دادن کل شرکت با این همه سهامدار بیچاره دست دزد خیلی بدتر بود."
"455710293,2025-02-05T22:17:02Z,1403/11/18 01:47,علی,aliakbarkarimi,twit,#شستان سهام داران شستان از ۲۳۷۱ پایینتر نمیاد تحلیل هم شده قبلا توجه فرمایید لطفااااا...سهام های پایه که خقوقی بدی دارن مدتی اول میخواهن خسته کنن در اول صعودی  بعدش صعود نماد داره موج شماریش را درست میکنه انشالله ...به حرف های الکی و بی اساس و بدون تحلیل گوش ندید"
"455710289,2025-02-05T22:16:58Z,1403/11/18 01:46,boof60,boof60,quote,به نظرم امسال کمی زودتر حرکتش رو شروع می کنه"
"455710277,2025-02-05T22:14:30Z,1403/11/18 01:44,فقط سهام داری کن ولی؟.....,mahmoud4751,quote,#کویر  جناب سرکنده این مشکل فکر نمی کنم از همدانیان باشه چون همدانیان تو سهام های دیگه خیلی حمایت می کنند مثل سیمان اصفهان زکشت حالا من سصفها نداشتم ولی زکشت داشتم همه راضی بودن"
"455710271,2025-02-05T22:12:22Z,1403/11/18 01:42,ابی بارانی,es9111008766,twit,#سیسکو \nرسید به قیمت عرضه اولیه اش!!\nهنوز هیچ سهم عرضه اولیه ای ۲سال اخیر اینقد سریع به ذلت نرسید ، واقعا ذلیل ترین عرضه اولیه ۵سال اخیر همین سیسکو هست، شنبه نسبت به قیمت عرضه اش منفی تر میشه، خاک توسرت،،"
