"454978856,2025-01-09T22:23:11Z,1403/10/21 01:53,وح فر ,vah75far75,quote,با اجازه منم تفکرات دلی خودم رو بنویسم 🙏🏻\nواقعا آدم ناراحت میشه این جبر جغرافیایی رو میبینه، ولی ربطی به مسلمان و غیر مسلمان نداره! چیزی که شما نوشتین بیشتر این سیاست هست و دودش همیشه تو چشم مردم عادی میره.\n\nتفاوت اینجا شکل میگیره یه عده از سیاست مدارا دنبال پیشرفت و بهبود کیفیت زندگی کشور و مردمشون هستند و با شرایط روز دنیا سعی میکنن به روز بشن و پیش میرن. بعضی وقتا هم ممکنه اشتباه هم بکنن و یه سری چیزارو نخوان ببینن\n\nعده دیگه ای فراموش میکنن که خدمت گذار مردم هستند و به زور دنبال اجرا کردن تفکرات تک بعدی خودشون میشن که متاسفانه دودش توی چشم مردم عادی میره و ناراحت کنندس.\n\nمثلا همین سال ۱۳۹۸ یا ۱۴۰۱ یا …، این همه جوون قشنگ خودمون، کدوم یکی از کشورای مسلمان صداش دراومد؟ هیچ کدوم!\nپس صحبت از اینکه بخوایم جناح بندی کنیم اینا خوب اونا بد اشتباه هست. نه خوب مطلق داریم و نه بد مطلق.\nو خدا نه از گروهی و نه از کسی انتقام نمیگیره، بلکه بلا و اتفاقات هست که میوفته همه جا و ربط دادنش به خدا یا هر چیز دیگه ای اشتباهه.\n\nاینام حرفای دلی من هست که میتونه درست یا غلط باشه، ولی خواستم در ادامه نوشته باشم فقط منم 🙂🙏🏻"
"454978826,2025-01-09T22:18:52Z,1403/10/21 01:48,Tiger,tiger4545,twit,#وسین فکر کنم با گزارشات مثبت و خوب اخر دی که بگذارند روی کدال سهم را شارژ کنند"
"454978818,2025-01-09T22:17:54Z,1403/10/21 01:47,Taha A,tahaahnd,twit,#پارسان اگر پایتخت رو ببرن مکران چه شود هر متر مربع زمین 1000 برابر ارزش پیدا میکنع"
"454978769,2025-01-09T22:11:00Z,1403/10/21 01:41,Tiger,tiger4545,twit,#وسین والا بازیگر سهم خیلی کم توان کارو پیش میبره فکر کنم شنبه منفی بشه تمام سهما صفهای خرید سنگین دارند غیراز وسین فعلا روزی ما افتاده دست قوزی اینها یه مشت گشنه گدا هستند هر غلطی میخوان بکنند خودشون هزار برابر ما ضرر میکنند بزار اینقدر ضرر کنند که دق کنند بمیرند ب جهنم"
"454978762,2025-01-09T22:10:21Z,1403/10/21 01:40,حمید,hamidporsetareh,twit,#توریل #توریل ::: شنبه میتونه عرضه ها زیاد بشه اما شخصا نگهداری . کوتاه مدت حد ضرر 630 و 595 میگیرم"
"454978741,2025-01-09T22:09:13Z,1403/10/21 01:39,Amin amini,aminiamin,quote,باید ببخشید ک  من بعد از چهار سال سهامداری میخوام سهم ۱۰۰۰ تومن بشه و سر به سر خارج بشم.سهم برا شما خوبه که به قیمت ۴۰۰ تومن ک رسید داخل سودی و  ول وله و شادی،سر مست و عشق و ناز راه انداختی،البته ک منم خیلی خیلی دوست دارم سهام رشد کنه و سود کنم.من تو زمین کی بازی می‌کنم و ب کدام حواشی دامن زدم دوست عزیز؟؟\nدادا کدام یک از حرفهایه من کذب بود و اشتباه؟.من ب غیر از اتفاقاتی ک این چند سال برا سهم افتاده صحبت دیگه ای کردم؟الان هم با اجازه تون ۶۰٪ ضررم و ۲۷ تومن سود مجمع طلبکارم.\nشما باید خودتو جای ما بزاری ک صحبت های ما رو کامل درک کنی پسر."
"454978673,2025-01-09T22:03:14Z,1403/10/21 01:33,Reza,rezatekniki,twit,#شاخص_بورس\nتوی این توئیت نمیخوام روشنفکر باشم و باکلاس بازی در بیارم\n \nچند روز پیش این کلیپ از این مرد غززه ای بیرون اومد\nبه التماس هاش که نگاه کردم دلم شکست\nبا خودم گفتم ۲میلیارد مسلمان در جهان ، دور تا دور غززه هم کشور های مسلمان که هم مسلک و فامیل فلسطینیان هستند ، ولی تنها کسایی که برای مردم غززه جنگیدن ، شیعییان بودند\n\nچه ایران ، چه یمن ، چه حزبالله و چه عراق\n\nدر عوض در عربستان مشغول شوی لباس دور نماد کعبه و جشن هالووین و  تابوشکنی هستند و بجای رمی جمرات ، دست گذاشتن دور گردن شیطون و اصلا نمیدونن غزه چی هست\n\nترکیه هم به نتانیاهو میگه قصاب و مخفیانه بهش  صادرات داره\nتکفیرری ها هم که قانونا باید با اسرابیل پدرکشتگی داشته باشن ، شدن یه عروسک باربی توی دست نتانیاهو\n\nواقعا توی اون لحظه دلم میخواست کمکش کنم\nبغض سنگیمی  گلوم رو گرفته بود\n\nوای از روزی که صبر خدا لبریز بشه\n\nو این روزها در حال سوختن مبدا این شراررت ها هستیم\nهرچند این فقط گوشه چشمی هست و خدا دلش رو به ۲میلیارد مسلمان و سایر آزادگان جهان خوش کرده که شاید یه تکونی به خوشون بدن و خدا هم به فرشته ها بگه : اینا آفریدگان من هستند و بهشون افتخار میکنم که پشت مظلوم رو گرفتن\n\nای داد از روزی که خشم خدا جاری بشه \nاون روز مایی که کنار گود ایستادیم هم با نتانیابو و اربابش فرقی نداریم\n\nمن خودم یه آدم خداگریزی بودم و دست زمانه یه کارهایی باهام کرد و یه نشونه هایی توی زندگیم دیدم که برگشتم\nاین نشونه ها توی زندگی همه ی انسان ها هست\nمهم اینه که بهشون توجه میکنیم و پاسخ میدیم یا بی تفاوت به راهمون ادامه میدیم\nسخت ترین نشانه ای که گرفتم ، از دست دادن مادرم بود، یک روز بعد از ازدواجم بیماری اومد ، گفتن ۱سال ، دلم شکست ، خرد شدم ، برگشتم ، دعا کردم ، شد ۹سال ، توی این مدت عجیب خدا رو توی زندگیم دیدم\nاگر دل به خدا نمی بستم ، کمرم خرد میشد ولی با دستای خودم و یه آرامش عجیب سپردمش به خاک و خدا\nهرچند شرمنده خدا هستم و خودمو نمیبخشم بخاطر سالهایی که بدون اتصال گذشت و امیدوارم یه روزی خدا از منم راضی بشه\nانشالله زندگی همه شما سرشار از صحت و سلامتی و عشق به خدا باشه\n\nنگید اینجا جاش نیست\nخدا همه جا هست\nقلبم به درد میاد وقتی میبنیم انکار خدا شده از مصادیق با کلاسی و عادی بودن\nاگر بی تفاوت نباشیم ، نشانه هاشو میبینیم ، روشن تر از روز"
"454978670,2025-01-09T22:03:02Z,1403/10/21 01:33,محسن,mkh6523,twit,#وآتوس در ۱۰روز گذشته نوسان ۱۲درصدی ازسهامدارخردمتضرر قدیمی گرفت که با تحمل اینهمه ریزش ازحقوق بعیدبود.انشالله این پایین آوردن از۲۵۲تومن تا۲۲۰برای ورود سهامدارعمده باشه ونوسانگیری در کارنباشه"
"454978666,2025-01-09T22:01:23Z,1403/10/21 01:31,کنعانی,kanani1361,twit,#اخابر\nحاجی صابون\nتو کاریت نباشه\nسلام گرم و آتشی بنده را به خانواده محترمه برسون خودشون میدونن چی به چیه\nبه شما نمیگن🤣"
"454978634,2025-01-09T21:56:33Z,1403/10/21 01:26,سبحان,sobhan1400,twit,#کسرا اینایی که در خصوص معدن زرین پودر اطلاعیه کردن مهم نیست. اصل قضیه این هست که آقای خواجو سهامدار 40% معدن در مجمع حاضر نبوده و این یعنی ایشون نمیخاد در افزایش سرمایه شرکت کنه به این ترتیب کل 60 میلیارد تومن افزایش سرمایه را خود کسرا میده به عبارتی حق تقدم آقای خواجو را هم می‌خره . به این ترتیب مالکیت کسرا در معدن از 60% به 80% افزایش می یابد . با همین روال کسرا اگه ادامه بده در آینده خواجو 20% باقیمانده را یا می فروشه یا این که خیلی ملایم از ترکیب سهامداری حذف میشه.\nاهمیت این مجمع در این مطالبی بود که گفتم . همه چی داره میشه مال خود کسرا و این عالی هست."
